Nro,PRODUCTO,RUBRO,ANHO,MES,PRECIO
432,Carne de ave / Ala - 1kg,Marca mas económica,2015,AGOSTO,9650
433,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,ENERO,8547
434,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,FEBRERO,9159
435,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,MARZO,9095
436,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,ABRIL,8128
437,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,MAYO,8786
438,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,JUNIO,7768
439,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,JULIO,7563
440,Carne de ave / Tacaraa - 1kg,Marca mas económica,2015,AGOSTO,8460
441,Carne de ave / Hígado - 1kg,Marca mas económica,2015,ENERO,4254
442,Carne de ave / Hígado - 1kg,Marca mas económica,2015,FEBRERO,4006
443,Carne de ave / Hígado - 1kg,Marca mas económica,2015,MARZO,3949
444,Carne de ave / Hígado - 1kg,Marca mas económica,2015,ABRIL,3747
445,Carne de ave / Hígado - 1kg,Marca mas económica,2015,MAYO,3816
446,Carne de ave / Hígado - 1kg,Marca mas económica,2015,JUNIO,3826
447,Carne de ave / Hígado - 1kg,Marca mas económica,2015,JULIO,3490
448,Carne de ave / Hígado - 1kg,Marca mas económica,2015,AGOSTO,3530
449,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,ENERO,12930
450,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,FEBRERO,13955
451,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,MARZO,14630
452,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,ABRIL,14707
453,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,MAYO,18650
454,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,JUNIO,14640
455,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,JULIO,15020
456,Carne de ave / Corazoncito - 1kg,Marca mas económica,2015,AGOSTO,15120
457,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,ENERO,15833
458,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,FEBRERO,16445
459,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,MARZO,16555
460,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,ABRIL,16059
461,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,MAYO,16321
462,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,JUNIO,16832
463,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,JULIO,17170
464,Embutido / chorizo Viena - 1kg,Marca mas económica,2015,AGOSTO,12550
465,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,ENERO,17368
466,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,FEBRERO,18209
467,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,MARZO,17907
468,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,ABRIL,17920
469,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,MAYO,17170
470,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,JUNIO,18466
471,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,JULIO,18650
472,Embutido / fiambre Paris - 1kg,Marca mas económica,2015,AGOSTO,13910
473,Queso - 1kg,Queso Paraguay,2015,ENERO,22280
474,Queso - 1kg,Queso Paraguay,2015,FEBRERO,24762
475,Queso - 1kg,Queso Paraguay,2015,MARZO,24209
476,Queso - 1kg,Queso Paraguay,2015,ABRIL,20782
477,Queso - 1kg,Queso Paraguay,2015,MAYO,28468
478,Queso - 1kg,Queso Paraguay,2015,JUNIO,20262
479,Queso - 1kg,Queso Paraguay,2015,JULIO,30670
480,Queso - 1kg,Queso Paraguay,2015,AGOSTO,27060
481,Queso sándwich - 1kg,Marca mas económica,2015,ENERO,31853
482,Queso sándwich - 1kg,Marca mas económica,2015,FEBRERO,34685
483,Queso sándwich - 1kg,Marca mas económica,2015,MARZO,35017
484,Queso sándwich - 1kg,Marca mas económica,2015,ABRIL,31375
485,Queso sándwich - 1kg,Marca mas económica,2015,MAYO,36186
486,Queso sándwich - 1kg,Marca mas económica,2015,JUNIO,32380
487,Queso sándwich - 1kg,Marca mas económica,2015,JULIO,37640
488,Queso sándwich - 1kg,Marca mas económica,2015,AGOSTO,36390
489,Aceite de soja - 900cc,Marca mas económica,2015,ENERO,7011
490,Aceite de soja - 900cc,Marca mas económica,2015,FEBRERO,6669
491,Aceite de soja - 900cc,Marca mas económica,2015,MARZO,7578
492,Aceite de soja - 900cc,Marca mas económica,2015,ABRIL,6653
493,Aceite de soja - 900cc,Marca mas económica,2015,MAYO,6663
494,Aceite de soja - 900cc,Marca mas económica,2015,JUNIO,7438
495,Aceite de soja - 900cc,Marca mas económica,2015,JULIO,6500
496,Aceite de soja - 900cc,Marca mas económica,2015,AGOSTO,6380
497,Aceite de girasol - 900cc,Marca mas económica,2015,ENERO,9758
498,Aceite de girasol - 900cc,Marca mas económica,2015,FEBRERO,10084
499,Aceite de girasol - 900cc,Marca mas económica,2015,MARZO,10091
500,Aceite de girasol - 900cc,Marca mas económica,2015,ABRIL,9733
501,Aceite de girasol - 900cc,Marca mas económica,2015,MAYO,10338
502,Aceite de girasol - 900cc,Marca mas económica,2015,JUNIO,10160
503,Aceite de girasol - 900cc,Marca mas económica,2015,JULIO,10200
504,Aceite de girasol - 900cc,Marca mas económica,2015,AGOSTO,10190
505,Aceite de maíz - 1lt,Marca mas económica,2015,ENERO,16191
506,Aceite de maíz - 1lt,Marca mas económica,2015,FEBRERO,16993
507,Aceite de maíz - 1lt,Marca mas económica,2015,MARZO,17048
508,Aceite de maíz - 1lt,Marca mas económica,2015,ABRIL,17126
509,Aceite de maíz - 1lt,Marca mas económica,2015,MAYO,17158
510,Aceite de maíz - 1lt,Marca mas económica,2015,JUNIO,17108
511,Aceite de maíz - 1lt,Marca mas económica,2015,JULIO,17900
512,Aceite de maíz - 1lt,Marca mas económica,2015,AGOSTO,17920
513,Leche sachet - 1lt,Marca mas económica,2015,ENERO,3175
514,Leche sachet - 1lt,Marca mas económica,2015,FEBRERO,3377
515,Leche sachet - 1lt,Marca mas económica,2015,MARZO,3357
516,Leche sachet - 1lt,Marca mas económica,2015,ABRIL,3337
517,Leche sachet - 1lt,Marca mas económica,2015,MAYO,3272
518,Leche sachet - 1lt,Marca mas económica,2015,JUNIO,3344
519,Leche sachet - 1lt,Marca mas económica,2015,JULIO,2950
520,Leche sachet - 1lt,Marca mas económica,2015,AGOSTO,3000
521,Leche sachet - 1/2 lt,Marca mas económica,2015,ENERO,1654
522,Leche sachet - 1/2 lt,Marca mas económica,2015,FEBRERO,1765
523,Leche sachet - 1/2 lt,Marca mas económica,2015,MARZO,1736
524,Leche sachet - 1/2 lt,Marca mas económica,2015,ABRIL,1700
525,Leche sachet - 1/2 lt,Marca mas económica,2015,MAYO,1863
526,Leche sachet - 1/2 lt,Marca mas económica,2015,JUNIO,1730
527,Leche sachet - 1/2 lt,Marca mas económica,2015,JULIO,1610
528,Leche sachet - 1/2 lt,Marca mas económica,2015,AGOSTO,1620
529,Leche UHT - 1lt,Marca mas económica,2015,ENERO,4111
530,Leche UHT - 1lt,Marca mas económica,2015,FEBRERO,4349
531,Leche UHT - 1lt,Marca mas económica,2015,MARZO,4233
532,Leche UHT - 1lt,Marca mas económica,2015,ABRIL,4256
533,Leche UHT - 1lt,Marca mas económica,2015,MAYO,4644
534,Leche UHT - 1lt,Marca mas económica,2015,JUNIO,4420
535,Leche UHT - 1lt,Marca mas económica,2015,JULIO,4670
536,Leche UHT - 1lt,Marca mas económica,2015,AGOSTO,3990
537,Leche UHT - 1/2 lt,Marca mas económica,2015,ENERO,2293
538,Leche UHT - 1/2 lt,Marca mas económica,2015,FEBRERO,2353
539,Leche UHT - 1/2 lt,Marca mas económica,2015,MARZO,2415
540,Leche UHT - 1/2 lt,Marca mas económica,2015,ABRIL,2408
541,Leche UHT - 1/2 lt,Marca mas económica,2015,MAYO,2410
542,Leche UHT - 1/2 lt,Marca mas económica,2015,JUNIO,2583
543,Leche UHT - 1/2 lt,Marca mas económica,2015,JULIO,2650
544,Leche UHT - 1/2 lt,Marca mas económica,2015,AGOSTO,2730
545,Yogurt - 350 gr,Marca mas económica,2015,ENERO,2850
546,Yogurt - 350 gr,Marca mas económica,2015,FEBRERO,2877
547,Yogurt - 350 gr,Marca mas económica,2015,MARZO,2858
548,Yogurt - 350 gr,Marca mas económica,2015,ABRIL,2846
549,Yogurt - 350 gr,Marca mas económica,2015,MAYO,2456
550,Yogurt - 350 gr,Marca mas económica,2015,JUNIO,2742
551,Yogurt - 350 gr,Marca mas económica,2015,JULIO,2540
552,Yogurt - 350 gr,Marca mas económica,2015,AGOSTO,2690
553,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,ENERO,3729
554,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,FEBRERO,3916
555,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,MARZO,3741
556,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,ABRIL,3732
557,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,MAYO,4650
558,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,JUNIO,3690
559,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,JULIO,3820
560,Huevos de gallina - 1/2 doc.,Marca mas económica,2015,AGOSTO,3780
561,"Fruta, hortaliza - 1kg",Naranja,2015,ENERO,2346
562,"Fruta, hortaliza - 1kg",Naranja,2015,FEBRERO,2402
563,"Fruta, hortaliza - 1kg",Naranja,2015,MARZO,3068
564,"Fruta, hortaliza - 1kg",Naranja,2015,ABRIL,2918
565,"Fruta, hortaliza - 1kg",Naranja,2015,MAYO,2958
566,"Fruta, hortaliza - 1kg",Naranja,2015,JUNIO,3040
567,"Fruta, hortaliza - 1kg",Naranja,2015,JULIO,3200
568,"Fruta, hortaliza - 1kg",Naranja,2015,AGOSTO,3430
569,"Fruta, hortaliza - 1kg",Banana carape,2015,ENERO,2482
570,"Fruta, hortaliza - 1kg",Banana carape,2015,FEBRERO,2288
571,"Fruta, hortaliza - 1kg",Banana carape,2015,MARZO,2994
572,"Fruta, hortaliza - 1kg",Banana carape,2015,ABRIL,4411
573,"Fruta, hortaliza - 1kg",Banana carape,2015,MAYO,2322
574,"Fruta, hortaliza - 1kg",Banana carape,2015,JUNIO,4898
575,"Fruta, hortaliza - 1kg",Banana carape,2015,JULIO,1900
576,"Fruta, hortaliza - 1kg",Banana carape,2015,AGOSTO,2450
577,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,ENERO,1255
578,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,FEBRERO,860
579,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,MARZO,967
580,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,ABRIL,1367
581,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,MAYO,1898
582,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,JUNIO,1558
583,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,JULIO,1910
584,"Fruta, hortaliza - 1kg",Lechuga - 1 maso,2015,AGOSTO,1210
585,"Fruta, hortaliza - 1kg",Locote,2015,ENERO,7881
586,"Fruta, hortaliza - 1kg",Locote,2015,FEBRERO,9473
587,"Fruta, hortaliza - 1kg",Locote,2015,MARZO,5575
588,"Fruta, hortaliza - 1kg",Locote,2015,ABRIL,3948
589,"Fruta, hortaliza - 1kg",Locote,2015,MAYO,9886
590,"Fruta, hortaliza - 1kg",Locote,2015,JUNIO,3762
591,"Fruta, hortaliza - 1kg",Locote,2015,JULIO,9070
592,"Fruta, hortaliza - 1kg",Locote,2015,AGOSTO,6500
593,"Fruta, hortaliza - 1kg",Zanahoria,2015,ENERO,3781
594,"Fruta, hortaliza - 1kg",Zanahoria,2015,FEBRERO,2488
595,"Fruta, hortaliza - 1kg",Zanahoria,2015,MARZO,3457
596,"Fruta, hortaliza - 1kg",Zanahoria,2015,ABRIL,4277
597,"Fruta, hortaliza - 1kg",Zanahoria,2015,MAYO,3608
598,"Fruta, hortaliza - 1kg",Zanahoria,2015,JUNIO,4643
599,"Fruta, hortaliza - 1kg",Zanahoria,2015,JULIO,2800
600,"Fruta, hortaliza - 1kg",Zanahoria,2015,AGOSTO,1950
601,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,ENERO,6904
602,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,FEBRERO,8202
603,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,MARZO,7517
604,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,ABRIL,5846
605,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,MAYO,8273
606,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,JUNIO,4327
607,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,JULIO,8050
608,"Fruta, hortaliza - 1kg",Tomate Sta. Cruz,2015,AGOSTO,9060
609,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,ENERO,3947
610,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,FEBRERO,3621
611,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,MARZO,3838
612,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,ABRIL,3487
613,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,MAYO,3094
614,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,JUNIO,3808
615,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,JULIO,10630
616,"Fruta, hortaliza - 1kg",Cebolla de cabeza,2015,AGOSTO,6550
617,"Fruta, hortaliza - 1kg",Mandioca,2015,ENERO,1597
618,"Fruta, hortaliza - 1kg",Mandioca,2015,FEBRERO,1516
619,"Fruta, hortaliza - 1kg",Mandioca,2015,MARZO,2133
620,"Fruta, hortaliza - 1kg",Mandioca,2015,ABRIL,2066
621,"Fruta, hortaliza - 1kg",Mandioca,2015,MAYO,2042
622,"Fruta, hortaliza - 1kg",Mandioca,2015,JUNIO,2772
623,"Fruta, hortaliza - 1kg",Mandioca,2015,JULIO,1850
624,"Fruta, hortaliza - 1kg",Mandioca,2015,AGOSTO,1180
625,"Fruta, hortaliza - 1kg",Papa negra,2015,ENERO,3692
626,"Fruta, hortaliza - 1kg",Papa negra,2015,FEBRERO,3934
627,"Fruta, hortaliza - 1kg",Papa negra,2015,MARZO,4300
628,"Fruta, hortaliza - 1kg",Papa negra,2015,ABRIL,5240
629,"Fruta, hortaliza - 1kg",Papa negra,2015,MAYO,5310
630,"Fruta, hortaliza - 1kg",Papa negra,2015,JUNIO,5037
631,"Fruta, hortaliza - 1kg",Papa negra,2015,JULIO,4340
632,"Fruta, hortaliza - 1kg",Papa negra,2015,AGOSTO,4510
633,Sal fina - 500gr,Marca mas económica,2015,ENERO,1615
634,Sal fina - 500gr,Marca mas económica,2015,FEBRERO,1595
635,Sal fina - 500gr,Marca mas económica,2015,MARZO,1642
636,Sal fina - 500gr,Marca mas económica,2015,ABRIL,1612
637,Sal fina - 500gr,Marca mas económica,2015,MAYO,2047
638,Sal fina - 500gr,Marca mas económica,2015,JUNIO,1598
639,Sal fina - 500gr,Marca mas económica,2015,JULIO,1820
640,Sal fina - 500gr,Marca mas económica,2015,AGOSTO,1830
641,Papel higiénico - 4 unid.,Marca mas económica,2015,ENERO,2881
642,Papel higiénico - 4 unid.,Marca mas económica,2015,FEBRERO,2950
643,Papel higiénico - 4 unid.,Marca mas económica,2015,MARZO,3181
644,Papel higiénico - 4 unid.,Marca mas económica,2015,ABRIL,2981
645,Papel higiénico - 4 unid.,Marca mas económica,2015,MAYO,3290
646,Papel higiénico - 4 unid.,Marca mas económica,2015,JUNIO,3567
647,Papel higiénico - 4 unid.,Marca mas económica,2015,JULIO,2800
648,Papel higiénico - 4 unid.,Marca mas económica,2015,AGOSTO,3160
649,Detergente líquido - 1/2 lt,Marca mas económica,2015,ENERO,2247
650,Detergente líquido - 1/2 lt,Marca mas económica,2015,FEBRERO,2276
651,Detergente líquido - 1/2 lt,Marca mas económica,2015,MARZO,2376
652,Detergente líquido - 1/2 lt,Marca mas económica,2015,ABRIL,2531
653,Detergente líquido - 1/2 lt,Marca mas económica,2015,MAYO,2230
654,Detergente líquido - 1/2 lt,Marca mas económica,2015,JUNIO,2324
655,Detergente líquido - 1/2 lt,Marca mas económica,2015,JULIO,2020
656,Detergente líquido - 1/2 lt,Marca mas económica,2015,AGOSTO,1890
657,Lavandina - 1lt,Marca mas económica,2015,ENERO,2895
658,Lavandina - 1lt,Marca mas económica,2015,FEBRERO,3002
659,Lavandina - 1lt,Marca mas económica,2015,MARZO,3105
660,Lavandina - 1lt,Marca mas económica,2015,ABRIL,3224
661,Lavandina - 1lt,Marca mas económica,2015,MAYO,3290
662,Lavandina - 1lt,Marca mas económica,2015,JUNIO,3030
663,Lavandina - 1lt,Marca mas económica,2015,JULIO,3400
664,Lavandina - 1lt,Marca mas económica,2015,AGOSTO,3166
665,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,ENERO,4843
666,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,FEBRERO,4468
667,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,MARZO,5128
668,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,ABRIL,5061
669,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,MAYO,5420
670,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,JUNIO,5142
671,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,JULIO,6060
672,Jabón en polvo p/ lavar - 400gr,Marca mas económica,2015,AGOSTO,6080
673,Jabón de baño - 90gr,Marca mas económica,2015,ENERO,1719
674,Jabón de baño - 90gr,Marca mas económica,2015,FEBRERO,1690
675,Jabón de baño - 90gr,Marca mas económica,2015,MARZO,1828
676,Jabón de baño - 90gr,Marca mas económica,2015,ABRIL,1697
677,Jabón de baño - 90gr,Marca mas económica,2015,MAYO,1870
678,Jabón de baño - 90gr,Marca mas económica,2015,JUNIO,1600
679,Jabón de baño - 90gr,Marca mas económica,2015,JULIO,1680
680,Jabón de baño - 90gr,Marca mas económica,2015,AGOSTO,1650
681,Crema dental - 90gr,Marca mas económica,2015,ENERO,4944
682,Crema dental - 90gr,Marca mas económica,2015,FEBRERO,5061
683,Crema dental - 90gr,Marca mas económica,2015,MARZO,4762
684,Crema dental - 90gr,Marca mas económica,2015,ABRIL,4827
685,Crema dental - 90gr,Marca mas económica,2015,MAYO,4966
686,Crema dental - 90gr,Marca mas económica,2015,JUNIO,5057
687,Crema dental - 90gr,Marca mas económica,2015,JULIO,5200
688,Crema dental - 90gr,Marca mas económica,2015,AGOSTO,5200
